id,historico_id,serie_id,ano,estabelecimento,municipio,uf
1241,209,7,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1242,211,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1243,210,7,2007,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1244,210,8,2008,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1245,210,9,2009,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1246,210,10,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1247,210,11,2011," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1248,210,12,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1249,210,13,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1250,210,14,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1251,212,7,2006,"JARDIM ESCOLA URSINHO PIMPÃO ",PARNAMIRIM,RN
1252,212,8,2007,"COLÉGIO NOVA VISÃO",PARNAMIRIM,RN
1253,212,9,2008,"JARDIM ESCOLA BABY DISNEY",NATAL,RN
1254,212,10,2009,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1255,212,11,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1256,212,12,2011," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1257,212,13,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1258,212,14,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1259,212,15,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1260,212,16,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1261,213,6,2008,"JARDIM ESCOLA BABY DISNEY",NATAL,RN
1262,213,7,2009,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1263,213,8,2010,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1264,213,9,2011,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1265,213,10,2012,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1266,213,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1267,213,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1268,213,13,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1269,214,7,2008,"CENTRO EDUCACIONAL ENCANTADO",NATAL,RN
1270,214,8,2009," CENTRO EDUCACIONAL ENCANTADO",NATAL,RN
1271,214,9,2010,"PIRÂMIDE COLÉGIO E CURSO",NATAL,RN
1272,214,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1273,214,11,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1274,214,12,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1275,214,13,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1276,214,14,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1277,216,6,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1278,216,7,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1279,217,6,2012,"CENTRO E. O MUNDO DE SOPHIA",NATAL,RN
1280,217,7,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1281,217,8,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1282,217,9,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1283,218,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1284,218,7,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1285,219,6,2007,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1286,219,7,2008,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1287,219,8,2009,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1288,219,9,2010,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1289,219,10,2011,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1290,219,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1291,219,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1292,219,13,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1293,219,14,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1294,220,6,2007,"CENTRO ED. POSITIVO",NATAL,RN
1295,220,7,2008,"CENTRO ED. POSITIVO",NATAL,RN
1296,220,8,2009,"CENTRO ED. POSITIVO",NATAL,RN
1297,220,9,2010,"JARDIM ESCOLA BABY DISNEY",NATAL,RN
1298,220,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1299,220,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1300,220,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1301,220,13,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1302,220,14,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1303,221,6,2008,"INOVAÇÃO EDUCACIONAL ""MEU PEQUENO MUNDO""",NATAL,RN
1304,221,7,2009,"INOVAÇÃO EDUCACIONAL ""MEU PEQUENO MUNDO\"",NATAL,RN
1305,221,8,2010,"INOVAÇÃO EDUCACIONAL ""MEU PEQUENO MUNDO\"",NATAL,RN
1306,221,9,2011,"INOVAÇÃO EDUCACIONAL ""MEU PEQUENO MUNDO\"",NATAL,RN
1307,221,10,2012,"INOVAÇÃO EDUCACIONAL ""MEU PEQUENO MUNDO\"",NATAL,RN
1308,221,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1309,221,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1310,221,13,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1311,221,14,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1312,222,7,2006,"INSTITUTO EDUCACIONAL DIEGO DANTAS",PATOS,PB
1313,222,8,2008,"JARDIM ESCOLA CAMINHO DO FUTURO",ASSÚ,RN
1314,222,9,2009,"JARDIM ESCOLA CAMINHO DO FUTURO",ASSÚ,RN
1315,222,10,2010,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
1316,222,11,2011,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
1317,222,12,2012,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
1318,222,13,2013,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
1319,222,14,2014,"COLÉGIO SONHO DE CRIANÇA",NATAL,RN
1320,222,15,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1321,222,16,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1322,223,6,2010,"ESCOLA ADVENTISTA DO NATAL",NATAL,RN
1323,223,7,2011,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
1324,223,8,2012,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
1325,223,9,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1326,223,10,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1327,223,11,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1328,224,6,2009,"ESCOLA ADVENTISTA DO NATAL",NATAL,RN
1329,224,7,2010," ESCOLA ADVENTISTA DO NATAL",NATAL,RN
1330,224,8,2011,"COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
1331,224,9,2012," COLÉGIO HIPÓCRATES ZONA NORTE",NATAL,RN
1332,224,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1333,224,11,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1334,224,12,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1335,225,6,2007,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1336,225,7,2008," JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1337,225,8,2009," JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1338,225,9,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1339,225,10,2011," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1340,225,11,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1341,225,12,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1342,225,13,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1343,225,14,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1344,226,6,2007,"CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1345,226,7,2008,"CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1346,226,8,2009,"CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1347,226,9,2010,"ESCOLA PROFESSORA ADÉLIA LEAL FERREIRA",CARUARU,PE
1348,226,10,2011," ESCOLA PROFESSORA ADÉLIA LEAL FERREIRA",CARUARU,PE
1349,226,11,2012," ESCOLA PROFESSORA ADÉLIA LEAL FERREIRA",CARUARU,PE
1350,226,12,2013," CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1351,226,13,2014," CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1352,226,14,2015," CENTRO DE EDUCAÇÃO INTEGRADA DE MARACAJAÚ",MAXARANGUAPE,RN
1353,226,15,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1354,227,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1355,227,7,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1356,227,8,2016," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1357,228,6,2012,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1358,228,7,2013," CENTRO EDUCATIVO POTENGI",NATAL,RN
1359,228,8,2014," CENTRO EDUCATIVO POTENGI",NATAL,RN
1360,228,9,2015," CENTRO EDUCATIVO POTENGI",NATAL,RN
1361,228,10,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1362,229,6,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1363,229,7,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1364,230,6,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1365,230,7,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1366,230,8,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1367,230,9,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1368,230,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1369,230,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1370,230,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1371,230,13,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1372,230,14,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1373,231,6,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1374,232,6,2007,"JARDIM ESCOLA SEMEAR",NATAL,RN
1375,232,7,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1376,232,8,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1377,232,9,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1378,232,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1379,232,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1380,232,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1381,232,13,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1382,232,14,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1383,233,6,2012,"EFICÁCIA COLÉGIO E CURSO",NATAL,RN
1384,233,7,2013,"EFICÁCIA COLÉGIO E CURSO",NATAL,RN
1385,233,8,2014,"EFICÁCIA COLÉGIO E CURSO",NATAL,RN
1386,233,9,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1388,234,6,2013,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1389,234,7,2014,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1390,234,8,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1391,235,6,2007,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1392,235,7,2008," JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1393,235,8,2009," JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1394,235,9,2010," JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1395,235,10,2011," JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1396,235,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1397,235,12,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1398,235,13,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1399,235,14,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1400,236,6,2013,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1401,236,7,2014,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1402,236,8,2015,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1403,237,6,2012,"ESCOLA M. PROF. JOSÉ DO PATROCÍNIO PEREIRA PINTO",NATAL,RN
1404,237,7,2013," ESCOLA M. PROF. JOSÉ DO PATROCÍNIO PEREIRA PINTO",NATAL,RN
1405,237,8,2014," COLÉGIO CAMINHO DO SABER",NATAL,RN
1406,237,9,2015," COLÉGIO CAMINHO DO SABER",NATAL,RN
1407,238,6,2011,"JARDIM ESCOLA PEQUENO POLEGAR",NATAL,RN
1408,238,7,2012," JARDIM ESCOLA PEQUENO POLEGAR",NATAL,RN
1409,238,8,2013,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1410,238,9,2014," JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1411,238,10,2015,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1412,239,6,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1413,239,7,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1414,239,8,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1415,239,9,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1416,240,7,2008,"EDUCANDARIO AFETO",CAMARAGIBE,PE
1417,240,8,2009,"EDUCANDARIO AFETO",CAMARAGIBE,PE
1418,240,9,2010,"EDUCANDARIO AFETO",CAMARAGIBE,PE
1419,240,10,2011,"JARDIM ESCOLA A ESTRELINHA",NATAL,RN
1420,240,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1421,240,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1422,241,6,2011,"COLÉGIO ENCANTO",NATAL,RN
1423,241,7,2012,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1424,241,8,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1425,241,9,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1426,241,10,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1427,242,7,2006,"CENTRO EDUCACIONAL SANTO AGOSTINHO",NATAL,RN
1428,242,8,2008,"CENTRO EDUCACIONAL ""O PIMPOLHO""",NATAL,RN
1429,242,9,2009,"CENTRO EDUCACIONAL ""O PIMPOLHO""",NATAL,RN
1430,242,10,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1431,242,11,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1432,242,12,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1433,242,13,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1434,242,14,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1435,243,6,2012,"JARDIM ESCOLA O PAÍS DAS LETRAS",NATAL,RN
1436,243,7,2013,"JARDIM ESCOLA O PAÍS DAS LETRAS",NATAL,RN
1437,243,8,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1438,244,7,2006,"CENTRO EDUCACIONAL Q.I",NATAL,RN
1439,244,8,2007,"COLÉGIO E CURSO ABSOLUTO",NATAL,RN
1440,244,9,2008,"COLÉGIO E CURSO ABSOLUTO",NATAL,RN
1441,244,10,2009,"COLÉGIO E CURSO ABSOLUTO",NATAL,RN
1442,244,11,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1443,245,6,2013,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1444,245,7,2014,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1445,245,8,2015,"COLÉGIO CAMINHO DO SABER",NATAL,RN
1446,246,6,2016," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1447,247,6,2010,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1448,247,7,2011," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1449,247,8,2012," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1450,247,9,2013," ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1451,247,10,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1452,247,11,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1453,248,7,2010,"ESCOLA RECRIAR",NATAL,RN
1454,248,8,2011,"ESCOLA RECRIAR",NATAL,RN
1455,248,9,2012,"INTELECTUAL COLÉGIO E CURSO",NATAL,RN
1456,248,10,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1457,249,6,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1458,249,7,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1459,249,8,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1460,250,7,2006,"ESCOLA ESTADUAL PROFESSOR BENEDITO TOLOSA","SÃO PAULO ",SP
1461,250,8,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1462,250,9,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1463,250,10,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1464,250,11,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1465,250,12,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1466,250,13,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1467,250,14,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1468,250,15,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1469,250,16,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1470,250,17,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1471,251,6,2011,"CENTRO EDUCACIONAL ESTRELA DO AMANHÃ",NATAL,RN
1472,251,7,2012,"CENTRO EDUCACIONAL ESTRELA DO AMANHÃ",NATAL,RN
1473,251,8,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1474,252,6,2010,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1475,252,7,2011," CENTRO EDUCATIVO POTENGI",NATAL,RN
1476,252,8,2012," CENTRO EDUCATIVO POTENGI",NATAL,RN
1477,252,9,2013," CENTRO EDUCATIVO POTENGI",NATAL,RN
1478,252,10,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1479,252,11,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1480,253,6,2009,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1481,253,7,2010,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1482,253,8,2011,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1483,253,9,2012,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1484,253,10,2013,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1485,253,11,2014,"CENTRO EDUCATIVO POTENGI",NATAL,RN
1486,253,12,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1487,254,6,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1488,255,6,2008,"JARDIM ESCOLA PEQUENO MESTRE",NATAL,RN
1489,255,7,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1490,255,8,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1491,255,9,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1492,255,10,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1493,255,11,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1494,255,12,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1495,255,13,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1496,256,6,2001,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1497,256,7,2002,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1498,256,8,2004,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1499,256,9,2005,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1500,256,10,2006,"ESCOLA PRIMEIROS DEGRAUS",NATAL,RN
1501,256,11,2007,"COLÉGIO TALENTO",NATAL,RN
1502,256,12,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1503,256,13,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1504,256,14,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1505,256,15,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1506,256,16,2012,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1507,256,17,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1508,257,6,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1509,257,7,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1510,258,6,2014,"ESCOLA LAURA VICUÑA",NATAL,RN
1511,258,7,2015,"CENTRO EDUCATICO POTENGI",NATAL,RN
1512,258,8,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1513,259,7,2006,"JARDIM ESCOLA O PAIS DAS LETRAS",NATAL,RN
1514,259,8,2007,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1515,259,9,2008," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1516,259,10,2009," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1517,259,11,2010," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1518,259,12,2011," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1519,259,13,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1520,259,14,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1521,259,15,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1522,259,16,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1523,259,17,2016," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1524,260,6,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1525,261,6,2010,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1526,261,7,2011,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1527,261,8,2012,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1528,261,9,2013,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1529,261,10,2014,"JARDIM ESCOLA CASINHA FELIZ",NATAL,RN
1530,261,11,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1531,262,6,2012,"FACULDADE DA CRIANÇA",NATAL,RN
1532,262,7,2013,"INTELIGENTE COLÉGIO E CURSO",NATAL,RN
1533,262,8,2014," INTELIGENTE COLÉGIO E CURSO",NATAL,RN
1534,262,9,2015," INTELIGENTE COLÉGIO E CURSO",NATAL,RN
1535,262,10,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1536,263,7,2006,"JARDIM ESCOLA O PAIS DAS LETRAS",NATAL,RN
1537,263,8,2007,"JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1538,263,9,2008," JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1539,263,10,2009," JARDIM ESCOLA MENINO JESUS DE PRAGA",NATAL,RN
1540,263,11,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1541,263,12,2011," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1542,263,13,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1543,264,6,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1544,264,7,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1545,265,6,2011,"CENTRO DE EDUCAÇÃO E CULTURA",NATAL,RN
1546,265,7,2012,"IDEAL SISTEMA DE ENSINO",NATAL,RN
1547,265,8,2013,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1548,265,9,2014,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1549,265,10,2015,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1550,265,11,2016,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1551,266,6,2011,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1552,266,7,2012," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1553,266,8,2013," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1554,266,9,2014," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1555,266,10,2015," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1556,266,11,2016," CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1557,267,7,2006,"ESCOLA PARTICIPATIVA",NATAL,RN
1558,267,8,2007,"ESCOLA PARTICIPATIVA",NATAL,RN
1559,267,9,2008,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1560,267,10,2009,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
1561,267,11,2010,"CENTRO EDUCACIONAL CAMINHO DO SABER",NATAL,RN
